symbol,trade_date,entry_time,or_high,or_low,or_range_pct,entry,sl,tp,quantity,position_value,risk_amount,exit_time,exit_price,exit_reason,pnl_rupees,r_multiple,gap_pct
KAJARIACER,2026-06-08,2026-06-08 14:15:00,1082.5,1069.0,1.26,1082.5,1069.0,1102.75,92,99590.0,1242.0,2026-06-08 15:15:00,1074.2,EOD_EXIT,-763.6,-0.61,-0.53
KAJARIACER,2026-06-11,2026-06-11 10:15:00,1088.0,1060.1,2.63,1088.0,1060.1,1129.85,89,96832.0,2483.1,2026-06-11 15:15:00,1076.1,EOD_EXIT,-1059.1,-0.43,-0.22
KAJARIACER,2026-06-16,2026-06-16 13:15:00,1117.6,1106.1,1.04,1117.6,1106.1,1134.85,89,99466.4,1023.5,2026-06-16 14:15:00,1134.85,TP_HIT,1535.25,1.5,0.62
KAJARIACER,2026-06-17,2026-06-17 10:15:00,1156.9,1136.4,1.8,1156.9,1136.4,1187.65,86,99493.4,1763.0,2026-06-17 15:15:00,1158.9,EOD_EXIT,172.0,0.1,1.13
KAJARIACER,2026-06-23,2026-06-23 12:15:00,1173.9,1155.3,1.61,1173.9,1155.3,1201.8,85,99781.5,1581.0,2026-06-23 15:15:00,1195.0,EOD_EXIT,1793.5,1.13,0.46
KAJARIACER,2026-06-24,2026-06-24 14:15:00,1205.8,1180.1,2.18,1205.8,1180.1,1244.35,82,98875.6,2107.4,2026-06-24 15:15:00,1213.3,EOD_EXIT,615.0,0.29,0.16
KAJARIACER,2026-06-30,2026-06-30 11:15:00,1213.1,1196.3,1.4,1213.1,1196.3,1238.3,82,99474.2,1377.6,2026-06-30 15:15:00,1210.0,EOD_EXIT,-254.2,-0.18,-0.41
KPIL,2026-05-07,2026-05-07 12:15:00,1299.0,1276.4,1.77,1299.0,1276.4,1332.9,76,98724.0,1717.6,2026-05-07 15:15:00,1307.4,EOD_EXIT,638.4,0.37,0.0
KPIL,2026-05-26,2026-05-26 11:15:00,1283.9,1271.7,0.96,1283.9,1271.7,1302.2,77,98860.3,939.4,2026-05-26 13:15:00,1302.2,TP_HIT,1409.1,1.5,0.24
KPIL,2026-05-29,2026-05-29 12:15:00,1295.6,1269.9,2.02,1295.6,1269.9,1334.15,77,99761.2,1978.9,2026-05-29 15:15:00,1293.3,EOD_EXIT,-177.1,-0.09,0.42
KPIL,2026-06-09,2026-06-09 14:15:00,1276.0,1260.0,1.27,1276.0,1260.0,1300.0,78,99528.0,1248.0,2026-06-09 15:15:00,1310.6,EOD_EXIT,2698.8,2.16,0.0
KPIL,2026-06-11,2026-06-11 12:15:00,1271.9,1254.1,1.42,1271.9,1254.1,1298.6,78,99208.2,1388.4,2026-06-11 14:15:00,1254.1,SL_HIT,-1388.4,-1.0,-0.6
KPIL,2026-06-12,2026-06-12 13:15:00,1279.9,1254.2,2.05,1279.9,1254.2,1318.45,78,99832.2,2004.6,2026-06-12 15:15:00,1309.1,EOD_EXIT,2277.6,1.14,0.13
KPIL,2026-06-19,2026-06-19 10:15:00,1382.0,1363.6,1.35,1382.0,1363.6,1409.6,72,99504.0,1324.8,2026-06-19 13:15:00,1409.6,TP_HIT,1987.2,1.5,0.09
KPIL,2026-06-22,2026-06-22 14:15:00,1419.0,1394.3,1.77,1419.0,1394.3,1456.05,70,99330.0,1729.0,2026-06-22 15:15:00,1435.0,EOD_EXIT,1120.0,0.65,0.81
KPIL,2026-07-02,2026-07-02 10:15:00,1364.6,1352.0,0.93,1364.6,1352.0,1383.5,73,99615.8,919.8,2026-07-02 15:15:00,1371.6,EOD_EXIT,511.0,0.56,0.66
KARURVYSYA,2026-05-07,2026-05-07 14:15:00,312.15,307.1,1.64,312.15,307.1,319.72,320,99888.0,1616.0,2026-05-07 15:15:00,314.5,EOD_EXIT,752.0,0.47,1.18
KARURVYSYA,2026-05-14,2026-05-14 12:15:00,285.7,279.0,2.4,285.7,279.0,295.75,350,99995.0,2345.0,2026-05-14 15:15:00,290.3,EOD_EXIT,1610.0,0.69,0.0
KARURVYSYA,2026-06-22,2026-06-22 14:15:00,294.0,290.0,1.38,294.0,290.0,300.0,340,99960.0,1360.0,2026-06-22 15:15:00,296.3,EOD_EXIT,782.0,0.58,0.77
KARURVYSYA,2026-06-29,2026-06-29 10:15:00,294.75,288.1,2.31,294.75,288.1,304.72,339,99920.25,2254.35,2026-06-29 15:15:00,298.0,EOD_EXIT,1101.75,0.49,-0.17
KARURVYSYA,2026-07-01,2026-07-01 11:15:00,299.2,294.3,1.66,299.2,294.3,306.55,334,99932.8,1636.6,2026-07-01 15:15:00,300.9,EOD_EXIT,567.8,0.35,0.19
KEC,2026-05-07,2026-05-07 14:15:00,598.5,585.1,2.29,598.5,585.1,618.6,167,99949.5,2237.8,2026-05-07 15:15:00,612.65,EOD_EXIT,2363.05,1.06,0.44
KIRLOSENG,2026-05-22,2026-05-22 10:15:00,1678.1,1647.0,1.89,1678.1,1647.0,1724.75,59,99007.9,1834.9,2026-05-22 15:15:00,1673.8,EOD_EXIT,-253.7,-0.14,0.0
KIRLOSENG,2026-05-27,2026-05-27 14:15:00,1794.0,1745.1,2.8,1794.0,1745.1,1867.35,51,91494.0,2493.9,2026-05-27 15:15:00,1824.0,EOD_EXIT,1530.0,0.61,-0.33
KOTAKBANK,2026-05-18,2026-05-18 12:15:00,385.35,380.65,1.23,385.35,380.65,392.4,259,99805.65,1217.3,2026-05-18 13:15:00,392.4,TP_HIT,1825.95,1.5,-1.3
KOTAKBANK,2026-06-11,2026-06-11 10:15:00,390.0,384.55,1.42,390.0,384.55,398.17,256,99840.0,1395.2,2026-06-11 12:15:00,398.17,TP_HIT,2091.52,1.5,-0.54
KOTAKBANK,2026-06-12,2026-06-12 13:15:00,400.0,395.65,1.1,400.0,395.65,406.53,250,100000.0,1087.5,2026-06-12 15:15:00,403.7,EOD_EXIT,925.0,0.85,1.12
KOTAKBANK,2026-06-16,2026-06-16 14:15:00,406.85,404.5,0.58,406.85,404.5,410.38,245,99678.25,575.75,2026-06-16 15:15:00,407.55,EOD_EXIT,171.5,0.3,0.0
KOTAKBANK,2026-06-22,2026-06-22 14:15:00,401.75,398.75,0.75,401.75,398.75,406.25,248,99634.0,744.0,2026-06-22 15:15:00,402.1,EOD_EXIT,86.8,0.12,0.0
KIMS,2026-05-06,2026-05-06 13:15:00,683.9,675.55,1.24,683.9,675.55,696.42,146,99849.4,1219.1,2026-05-06 14:15:00,696.42,TP_HIT,1827.92,1.5,0.52
KIMS,2026-05-08,2026-05-08 14:15:00,717.0,705.65,1.61,717.0,705.65,734.03,139,99663.0,1577.65,2026-05-08 15:15:00,717.85,EOD_EXIT,118.15,0.07,-0.04
KIMS,2026-05-11,2026-05-11 10:15:00,725.8,709.85,2.25,725.8,709.85,749.72,137,99434.6,2185.15,2026-05-11 11:15:00,749.72,TP_HIT,3277.04,1.5,0.0
KIMS,2026-05-19,2026-05-19 14:15:00,733.95,716.0,2.51,733.95,716.0,760.88,136,99817.2,2441.2,2026-05-19 15:15:00,740.35,EOD_EXIT,870.4,0.36,0.79
KIMS,2026-05-26,2026-05-26 12:15:00,764.5,749.95,1.94,764.5,749.95,786.32,130,99385.0,1891.5,2026-05-26 15:15:00,766.95,EOD_EXIT,318.5,0.17,0.24
KIMS,2026-06-18,2026-06-18 11:15:00,796.75,784.55,1.56,796.75,784.55,815.05,125,99593.75,1525.0,2026-06-18 15:15:00,792.45,EOD_EXIT,-537.5,-0.35,-0.18
KIMS,2026-06-19,2026-06-19 13:15:00,796.45,781.05,1.97,796.45,781.05,819.55,125,99556.25,1925.0,2026-06-19 15:15:00,803.8,EOD_EXIT,918.75,0.48,-0.98
KIMS,2026-07-03,2026-07-03 10:15:00,851.2,837.5,1.64,851.2,837.5,871.75,117,99590.4,1602.9,2026-07-03 15:15:00,851.3,EOD_EXIT,11.7,0.01,-0.05
LTF,2026-06-24,2026-06-24 12:15:00,290.9,286.4,1.57,290.9,286.4,297.65,343,99778.7,1543.5,2026-06-24 13:15:00,297.65,TP_HIT,2315.25,1.5,0.05
LTF,2026-06-30,2026-06-30 14:15:00,304.8,297.65,2.4,304.8,297.65,315.53,328,99974.4,2345.2,2026-06-30 15:15:00,311.4,EOD_EXIT,2164.8,0.92,0.59
LGEINDIA,2026-05-06,2026-05-06 14:15:00,1577.0,1545.0,2.07,1577.0,1545.0,1625.0,63,99351.0,2016.0,2026-05-06 15:15:00,1567.4,EOD_EXIT,-604.8,-0.3,0.97
LGEINDIA,2026-05-14,2026-05-14 14:15:00,1539.9,1506.2,2.24,1539.9,1506.2,1590.45,64,98553.6,2156.8,2026-05-14 15:15:00,1564.3,EOD_EXIT,1561.6,0.72,-0.08
LGEINDIA,2026-05-15,2026-05-15 10:15:00,1580.0,1550.0,1.94,1580.0,1550.0,1625.0,63,99540.0,1890.0,2026-05-15 15:15:00,1579.9,EOD_EXIT,-6.3,-0.0,-1.02
LGEINDIA,2026-06-01,2026-06-01 10:15:00,1527.0,1513.2,0.91,1527.0,1513.2,1547.7,65,99255.0,897.0,2026-06-01 15:15:00,1538.8,EOD_EXIT,767.0,0.86,0.0
LGEINDIA,2026-06-18,2026-06-18 12:15:00,1585.9,1573.1,0.81,1585.9,1573.1,1605.1,63,99911.7,806.4,2026-06-18 14:15:00,1605.1,TP_HIT,1209.6,1.5,0.08
LGEINDIA,2026-06-19,2026-06-19 14:15:00,1619.0,1586.6,2.04,1619.0,1586.6,1667.6,61,98759.0,1976.4,2026-06-19 15:15:00,1647.9,EOD_EXIT,1762.9,0.89,-0.47
LGEINDIA,2026-06-29,2026-06-29 14:15:00,1570.0,1553.1,1.09,1570.0,1553.1,1595.35,63,98910.0,1064.7,2026-06-29 15:15:00,1576.8,EOD_EXIT,428.4,0.4,-0.08
LGEINDIA,2026-07-02,2026-07-02 14:15:00,1569.2,1548.0,1.37,1569.2,1548.0,1601.0,63,98859.6,1335.6,2026-07-02 15:15:00,1565.0,EOD_EXIT,-264.6,-0.2,0.29
LICHSGFIN,2026-05-05,2026-05-05 14:15:00,557.6,550.6,1.27,557.6,550.6,568.1,179,99810.4,1253.0,2026-05-05 15:15:00,557.55,EOD_EXIT,-8.95,-0.01,0.07
LICHSGFIN,2026-05-11,2026-05-11 12:15:00,580.0,571.2,1.54,580.0,571.2,593.2,172,99760.0,1513.6,2026-05-11 13:15:00,593.2,TP_HIT,2270.4,1.5,-0.46
LICHSGFIN,2026-05-18,2026-05-18 14:15:00,545.0,536.0,1.68,545.0,536.0,558.5,183,99735.0,1647.0,2026-05-18 15:15:00,545.55,EOD_EXIT,100.65,0.06,-0.37
LICHSGFIN,2026-05-20,2026-05-20 14:15:00,541.45,535.3,1.15,541.45,535.3,550.68,184,99626.8,1131.6,2026-05-20 15:15:00,547.45,EOD_EXIT,1104.0,0.98,-0.55
LICHSGFIN,2026-05-27,2026-05-27 13:15:00,548.0,543.45,0.84,548.0,543.45,554.82,182,99736.0,828.1,2026-05-27 14:15:00,554.82,TP_HIT,1241.24,1.5,0.09
LICHSGFIN,2026-06-03,2026-06-03 13:15:00,535.45,525.85,1.83,535.45,525.85,549.85,186,99593.7,1785.6,2026-06-03 15:15:00,539.75,EOD_EXIT,799.8,0.45,0.0
LICHSGFIN,2026-06-04,2026-06-04 10:15:00,541.4,536.45,0.92,541.4,536.45,548.82,184,99617.6,910.8,2026-06-04 15:15:00,545.05,EOD_EXIT,671.6,0.74,-0.05
LICHSGFIN,2026-06-05,2026-06-05 14:15:00,550.5,542.8,1.42,550.5,542.8,562.05,181,99640.5,1393.7,2026-06-05 15:15:00,551.4,EOD_EXIT,162.9,0.12,0.08
LICHSGFIN,2026-06-08,2026-06-08 13:15:00,550.35,540.7,1.78,550.35,540.7,564.83,181,99613.35,1746.65,2026-06-08 15:15:00,541.7,EOD_EXIT,-1565.65,-0.9,-1.41
LICHSGFIN,2026-06-12,2026-06-12 10:15:00,549.35,542.05,1.35,549.35,542.05,560.3,182,99981.7,1328.6,2026-06-12 14:15:00,560.3,TP_HIT,1992.9,1.5,1.45
LICHSGFIN,2026-06-18,2026-06-18 14:15:00,553.55,546.5,1.29,553.55,546.5,564.12,180,99639.0,1269.0,2026-06-18 15:15:00,550.75,EOD_EXIT,-504.0,-0.4,0.17
LICHSGFIN,2026-06-29,2026-06-29 11:15:00,551.05,544.1,1.28,551.05,544.1,561.47,181,99740.05,1257.95,2026-06-29 14:15:00,561.47,TP_HIT,1886.02,1.5,0.21
LICHSGFIN,2026-06-30,2026-06-30 10:15:00,564.0,552.7,2.04,564.0,552.7,580.95,177,99828.0,2000.1,2026-06-30 15:15:00,565.05,EOD_EXIT,185.85,0.09,0.58
LTFOODS,2026-05-19,2026-05-19 14:15:00,408.35,402.0,1.58,408.35,402.0,417.88,244,99637.4,1549.4,2026-05-19 15:15:00,412.45,EOD_EXIT,1000.4,0.65,-0.62
LT,2026-05-29,2026-05-29 14:15:00,4105.8,4045.0,1.5,4105.8,4045.0,4197.0,24,98539.2,1459.2,2026-05-29 15:15:00,4072.8,EOD_EXIT,-792.0,-0.54,-0.04
LT,2026-06-19,2026-06-19 14:15:00,4197.4,4170.2,0.65,4197.4,4170.2,4238.2,23,96540.2,625.6,2026-06-19 15:15:00,4208.8,EOD_EXIT,262.2,0.42,0.0
LT,2026-06-25,2026-06-25 11:15:00,4215.0,4187.1,0.67,4215.0,4187.1,4256.85,23,96945.0,641.7,2026-06-25 12:15:00,4256.85,TP_HIT,962.55,1.5,0.61
LAURUSLABS,2026-05-06,2026-05-06 11:15:00,1176.3,1164.2,1.04,1176.3,1164.2,1194.45,85,99985.5,1028.5,2026-05-06 12:15:00,1194.45,TP_HIT,1542.75,1.5,0.85
LAURUSLABS,2026-05-26,2026-05-26 10:15:00,1369.2,1357.0,0.9,1369.2,1357.0,1387.5,73,99951.6,890.6,2026-05-26 15:15:00,1375.9,EOD_EXIT,489.1,0.55,0.35
LAURUSLABS,2026-06-19,2026-06-19 10:15:00,1385.3,1363.8,1.58,1385.3,1363.8,1417.55,72,99741.6,1548.0,2026-06-19 12:15:00,1417.55,TP_HIT,2322.0,1.5,-0.06
LAURUSLABS,2026-06-29,2026-06-29 14:15:00,1479.8,1450.0,2.06,1479.8,1450.0,1524.5,67,99146.6,1996.6,2026-06-29 15:15:00,1505.0,EOD_EXIT,1688.4,0.85,0.0
THELEELA,2026-06-03,2026-06-03 14:15:00,414.6,403.05,2.87,414.6,403.05,431.93,216,89553.6,2494.8,2026-06-03 15:15:00,419.8,EOD_EXIT,1123.2,0.45,0.0
LEMONTREE,2026-06-24,2026-06-24 14:15:00,119.3,117.05,1.92,119.3,117.05,122.67,838,99973.4,1885.5,2026-06-24 15:15:00,119.18,EOD_EXIT,-100.56,-0.05,0.33
LENSKART,2026-05-19,2026-05-19 12:15:00,487.9,480.4,1.56,487.9,480.4,499.15,204,99531.6,1530.0,2026-05-19 15:15:00,492.45,EOD_EXIT,928.2,0.61,1.42
LENSKART,2026-06-19,2026-06-19 14:15:00,507.85,502.25,1.11,507.85,502.25,516.25,196,99538.6,1097.6,2026-06-19 15:15:00,513.1,EOD_EXIT,1029.0,0.94,0.0
LENSKART,2026-06-22,2026-06-22 14:15:00,511.9,505.25,1.32,511.9,505.25,521.88,195,99820.5,1296.75,2026-06-22 15:15:00,516.65,EOD_EXIT,926.25,0.71,-0.19
LENSKART,2026-06-24,2026-06-24 11:15:00,515.95,511.0,0.97,515.95,511.0,523.38,193,99578.35,955.35,2026-06-24 12:15:00,511.0,SL_HIT,-955.35,-1.0,0.0
LENSKART,2026-06-30,2026-06-30 14:15:00,513.75,504.2,1.89,513.75,504.2,528.08,194,99667.5,1852.7,2026-06-30 15:15:00,514.0,EOD_EXIT,48.5,0.03,0.43
LENSKART,2026-07-02,2026-07-02 14:15:00,531.8,524.35,1.42,531.8,524.35,542.97,188,99978.4,1400.6,2026-07-02 15:15:00,530.3,EOD_EXIT,-282.0,-0.2,-0.3
LINDEINDIA,2026-05-07,2026-05-07 10:15:00,7651.5,7551.0,1.33,7651.5,7551.0,7802.25,13,99469.5,1306.5,2026-05-07 11:15:00,7802.25,TP_HIT,1959.75,1.5,0.11
LINDEINDIA,2026-05-19,2026-05-19 10:15:00,7341.5,7200.0,1.97,7341.5,7200.0,7553.75,13,95439.5,1839.5,2026-05-19 15:15:00,7393.0,EOD_EXIT,669.5,0.36,-0.29
LINDEINDIA,2026-06-17,2026-06-17 14:15:00,7027.5,6952.0,1.09,7027.5,6952.0,7140.75,14,98385.0,1057.0,2026-06-17 15:15:00,7012.5,EOD_EXIT,-210.0,-0.2,0.05
LINDEINDIA,2026-06-18,2026-06-18 11:15:00,7090.0,7000.0,1.29,7090.0,7000.0,7225.0,14,99260.0,1260.0,2026-06-18 12:15:00,7225.0,TP_HIT,1890.0,1.5,0.58
LINDEINDIA,2026-06-19,2026-06-19 14:15:00,7280.5,7210.5,0.97,7280.5,7210.5,7385.5,13,94646.5,910.0,2026-06-19 15:15:00,7479.0,EOD_EXIT,2580.5,2.84,-0.05
LLOYDSME,2026-05-13,2026-05-13 10:15:00,1741.2,1696.6,2.63,1741.2,1696.6,1808.1,56,97507.2,2497.6,2026-05-13 15:15:00,1750.0,EOD_EXIT,492.8,0.2,0.12
LLOYDSME,2026-05-21,2026-05-21 14:15:00,1692.0,1651.1,2.48,1692.0,1651.1,1753.35,59,99828.0,2413.1,2026-05-21 15:15:00,1716.7,EOD_EXIT,1457.3,0.6,-0.23
LLOYDSME,2026-06-29,2026-06-29 11:15:00,1741.0,1720.6,1.19,1741.0,1720.6,1771.6,57,99237.0,1162.8,2026-06-29 13:15:00,1771.6,TP_HIT,1744.2,1.5,0.21
LODHA,2026-06-18,2026-06-18 10:15:00,921.85,915.0,0.75,921.85,915.0,932.12,108,99559.8,739.8,2026-06-18 12:15:00,932.12,TP_HIT,1109.16,1.5,0.19
LODHA,2026-06-22,2026-06-22 14:15:00,927.6,918.85,0.95,927.6,918.85,940.73,107,99253.2,936.25,2026-06-22 15:15:00,927.25,EOD_EXIT,-37.45,-0.04,0.42
LODHA,2026-07-01,2026-07-01 10:15:00,964.25,954.3,1.04,964.25,954.3,979.18,103,99317.75,1024.85,2026-07-01 13:15:00,979.18,TP_HIT,1537.79,1.5,0.94
LUPIN,2026-05-14,2026-05-14 13:15:00,2255.9,2235.0,0.94,2255.9,2235.0,2287.25,44,99259.6,919.6,2026-05-14 15:15:00,2258.3,EOD_EXIT,105.6,0.11,1.46
LUPIN,2026-05-27,2026-05-27 12:15:00,2276.1,2257.0,0.85,2276.1,2257.0,2304.75,43,97872.3,821.3,2026-05-27 15:15:00,2275.9,EOD_EXIT,-8.6,-0.01,-0.34
LUPIN,2026-06-12,2026-06-12 11:15:00,2286.0,2269.5,0.73,2286.0,2269.5,2310.75,43,98298.0,709.5,2026-06-12 15:15:00,2293.4,EOD_EXIT,318.2,0.45,0.38
LUPIN,2026-06-18,2026-06-18 13:15:00,2297.5,2279.2,0.8,2297.5,2279.2,2324.95,43,98792.5,786.9,2026-06-18 14:15:00,2324.95,TP_HIT,1180.35,1.5,0.52
LUPIN,2026-06-29,2026-06-29 14:15:00,2402.0,2343.6,2.49,2402.0,2343.6,2489.6,41,98482.0,2394.4,2026-06-29 15:15:00,2411.1,EOD_EXIT,373.1,0.16,0.28
LUPIN,2026-06-30,2026-06-30 11:15:00,2409.6,2388.0,0.9,2409.6,2388.0,2442.0,41,98793.6,885.6,2026-06-30 15:15:00,2421.9,EOD_EXIT,504.3,0.57,0.0
MMTC,2026-05-06,2026-05-06 14:15:00,66.6,65.56,1.59,66.6,65.56,68.16,1501,99966.6,1561.04,2026-05-06 15:15:00,66.33,EOD_EXIT,-405.27,-0.26,0.67
MMTC,2026-05-19,2026-05-19 10:15:00,62.81,61.89,1.49,62.81,61.89,64.19,1592,99993.52,1464.64,2026-05-19 11:15:00,64.19,TP_HIT,2196.96,1.5,0.23
MMTC,2026-06-12,2026-06-12 11:15:00,64.89,63.75,1.79,64.89,63.75,66.6,1541,99995.49,1756.74,2026-06-12 12:15:00,66.6,TP_HIT,2635.11,1.5,1.3
MMTC,2026-06-30,2026-06-30 10:15:00,67.8,66.53,1.91,67.8,66.53,69.7,1474,99937.2,1871.98,2026-06-30 15:15:00,67.96,EOD_EXIT,235.84,0.13,0.37
MGL,2026-05-06,2026-05-06 14:15:00,1158.0,1141.0,1.49,1158.0,1141.0,1183.5,86,99588.0,1462.0,2026-05-06 15:15:00,1162.0,EOD_EXIT,344.0,0.24,0.66
MGL,2026-05-07,2026-05-07 12:15:00,1177.2,1165.6,1.0,1177.2,1165.6,1194.6,84,98884.8,974.4,2026-05-07 15:15:00,1181.4,EOD_EXIT,352.8,0.36,0.3
M&MFIN,2026-05-08,2026-05-08 14:15:00,330.95,323.8,2.21,330.95,323.8,341.67,302,99946.9,2159.3,2026-05-08 15:15:00,338.55,EOD_EXIT,2295.2,1.06,-0.44
MANAPPURAM,2026-05-21,2026-05-21 13:15:00,324.1,319.85,1.33,324.1,319.85,330.48,308,99822.8,1309.0,2026-05-21 15:15:00,322.6,EOD_EXIT,-462.0,-0.35,1.14
MANAPPURAM,2026-05-22,2026-05-22 14:15:00,325.4,320.15,1.64,325.4,320.15,333.27,307,99897.8,1611.75,2026-05-22 15:15:00,324.25,EOD_EXIT,-353.05,-0.22,0.34
MANAPPURAM,2026-06-09,2026-06-09 14:15:00,304.6,299.2,1.8,304.6,299.2,312.7,328,99908.8,1771.2,2026-06-09 15:15:00,307.4,EOD_EXIT,918.4,0.52,0.0
MANAPPURAM,2026-06-17,2026-06-17 11:15:00,319.85,317.6,0.71,319.85,317.6,323.23,312,99793.2,702.0,2026-06-17 15:15:00,319.05,EOD_EXIT,-249.6,-0.36,0.49
MANAPPURAM,2026-06-30,2026-06-30 10:15:00,317.15,313.0,1.33,317.15,313.0,323.37,315,99902.25,1307.25,2026-06-30 14:15:00,323.37,TP_HIT,1959.3,1.5,-0.14
MANKIND,2026-05-05,2026-05-05 13:15:00,2279.8,2247.1,1.46,2279.8,2247.1,2328.85,43,98031.4,1406.1,2026-05-05 15:15:00,2315.7,EOD_EXIT,1543.7,1.1,0.4
MANKIND,2026-05-06,2026-05-06 12:15:00,2339.0,2292.3,2.04,2339.0,2292.3,2409.05,42,98238.0,1961.4,2026-05-06 15:15:00,2357.6,EOD_EXIT,781.2,0.4,0.65
MANKIND,2026-05-11,2026-05-11 14:15:00,2430.3,2400.0,1.26,2430.3,2400.0,2475.75,41,99642.3,1242.3,2026-05-11 15:15:00,2459.8,EOD_EXIT,1209.5,0.97,-0.32
MANKIND,2026-05-13,2026-05-13 12:15:00,2398.4,2352.1,1.97,2398.4,2352.1,2467.85,41,98334.4,1898.3,2026-05-13 15:15:00,2408.7,EOD_EXIT,422.3,0.22,-0.71
MANKIND,2026-05-14,2026-05-14 12:15:00,2448.3,2417.0,1.29,2448.3,2417.0,2495.25,40,97932.0,1252.0,2026-05-14 15:15:00,2465.3,EOD_EXIT,680.0,0.54,0.39
MANKIND,2026-06-11,2026-06-11 10:15:00,2396.3,2350.5,1.95,2396.3,2350.5,2465.0,41,98248.3,1877.8,2026-06-11 15:15:00,2376.5,EOD_EXIT,-811.8,-0.43,-1.06
MANKIND,2026-06-18,2026-06-18 14:15:00,2398.0,2364.4,1.42,2398.0,2364.4,2448.4,41,98318.0,1377.6,2026-06-18 15:15:00,2408.3,EOD_EXIT,422.3,0.31,0.67
MANKIND,2026-06-19,2026-06-19 14:15:00,2418.0,2401.3,0.7,2418.0,2401.3,2443.05,41,99138.0,684.7,2026-06-19 15:15:00,2419.5,EOD_EXIT,61.5,0.09,0.46
MANKIND,2026-06-22,2026-06-22 11:15:00,2434.9,2404.1,1.28,2434.9,2404.1,2481.1,41,99830.9,1262.8,2026-06-22 13:15:00,2481.1,TP_HIT,1894.2,1.5,0.49
MANKIND,2026-06-30,2026-06-30 10:15:00,2500.0,2471.8,1.14,2500.0,2471.8,2542.3,40,100000.0,1128.0,2026-06-30 14:15:00,2542.3,TP_HIT,1692.0,1.5,0.11
MARICO,2026-05-05,2026-05-05 13:15:00,793.2,785.85,0.94,793.2,785.85,804.23,126,99943.2,926.1,2026-05-05 14:15:00,785.85,SL_HIT,-926.1,-1.0,0.57
MARICO,2026-05-13,2026-05-13 14:15:00,836.3,826.6,1.17,836.3,826.6,850.85,119,99519.7,1154.3,2026-05-13 15:15:00,832.85,EOD_EXIT,-410.55,-0.36,-0.23
MARICO,2026-05-15,2026-05-15 10:15:00,843.7,834.1,1.15,843.7,834.1,858.1,118,99556.6,1132.8,2026-05-15 15:15:00,842.65,EOD_EXIT,-123.9,-0.11,0.72
MARICO,2026-05-26,2026-05-26 14:15:00,828.5,820.65,0.96,828.5,820.65,840.28,120,99420.0,942.0,2026-05-26 15:15:00,829.55,EOD_EXIT,126.0,0.13,-0.1
MARICO,2026-06-02,2026-06-02 10:15:00,804.6,794.85,1.23,804.6,794.85,819.23,124,99770.4,1209.0,2026-06-02 15:15:00,810.85,EOD_EXIT,775.0,0.64,-1.34
MARICO,2026-06-04,2026-06-04 12:15:00,823.8,805.45,2.28,823.8,805.45,851.32,121,99679.8,2220.35,2026-06-04 15:15:00,816.55,EOD_EXIT,-877.25,-0.4,0.0
MARICO,2026-06-08,2026-06-08 14:15:00,808.25,800.25,1.0,808.25,800.25,820.25,123,99414.75,984.0,2026-06-08 15:15:00,808.35,EOD_EXIT,12.3,0.01,-0.93
MARICO,2026-06-12,2026-06-12 14:15:00,816.9,808.5,1.04,816.9,808.5,829.5,122,99661.8,1024.8,2026-06-12 15:15:00,818.65,EOD_EXIT,213.5,0.21,0.54
MARICO,2026-06-23,2026-06-23 14:15:00,817.05,807.0,1.25,817.05,807.0,832.12,122,99680.1,1226.1,2026-06-23 15:15:00,820.2,EOD_EXIT,384.3,0.31,0.52
MARICO,2026-06-25,2026-06-25 10:15:00,828.65,818.25,1.27,828.65,818.25,844.25,120,99438.0,1248.0,2026-06-25 15:15:00,825.95,EOD_EXIT,-324.0,-0.26,0.01
MARICO,2026-06-30,2026-06-30 14:15:00,840.55,832.0,1.03,840.55,832.0,853.37,118,99184.9,1008.9,2026-06-30 15:15:00,836.8,EOD_EXIT,-442.5,-0.44,0.01
MFSL,2026-05-07,2026-05-07 10:15:00,1665.4,1642.3,1.41,1665.4,1642.3,1700.05,60,99924.0,1386.0,2026-05-07 13:15:00,1700.05,TP_HIT,2079.0,1.5,0.31
MFSL,2026-06-18,2026-06-18 14:15:00,1669.0,1632.6,2.23,1669.0,1632.6,1723.6,59,98471.0,2147.6,2026-06-18 15:15:00,1686.2,EOD_EXIT,1014.8,0.47,0.2
MFSL,2026-06-22,2026-06-22 10:15:00,1691.8,1670.1,1.3,1691.8,1670.1,1724.35,59,99816.2,1280.3,2026-06-22 15:15:00,1691.3,EOD_EXIT,-29.5,-0.02,0.42
MAXHEALTH,2026-05-13,2026-05-13 14:15:00,1020.75,1003.55,1.71,1020.75,1003.55,1046.55,97,99012.75,1668.4,2026-05-13 15:15:00,1026.85,EOD_EXIT,591.7,0.35,-0.83
MAXHEALTH,2026-05-14,2026-05-14 14:15:00,1043.35,1025.15,1.78,1043.35,1025.15,1070.65,95,99118.25,1729.0,2026-05-14 15:15:00,1048.65,EOD_EXIT,503.5,0.29,-0.09
MAXHEALTH,2026-06-19,2026-06-19 14:15:00,1095.55,1080.0,1.44,1095.55,1080.0,1118.88,91,99695.05,1415.05,2026-06-19 15:15:00,1095.65,EOD_EXIT,9.1,0.01,-0.61
MAXHEALTH,2026-06-25,2026-06-25 10:15:00,1102.75,1075.5,2.53,1102.75,1075.5,1143.62,90,99247.5,2452.5,2026-06-25 15:15:00,1124.65,EOD_EXIT,1971.0,0.8,-0.43
